gene_id,DRR095904,DRR095905,DRR095906,DRR095907,DRR095908,DRR095909
gene-QOZ80_1AG0011360,0,0,0,45,45,19
MSTRG.718,242,194,258,1036,818,434
MSTRG.719,26,11,15,4,8,7
MSTRG.720,143,150,181,316,301,222
MSTRG.721,578,943,1110,1032,874,937
MSTRG.722,45,56,24,270,182,165
MSTRG.725,66,164,125,331,343,159
MSTRG.723,648,640,902,185,147,127
MSTRG.724,790,892,999,968,947,871
MSTRG.727,56,21,9,97,210,66
MSTRG.728,4,1,16,5,4,3
MSTRG.726,1024,1197,870,14815,9983,6914
MSTRG.730,3,0,0,150,119,69
MSTRG.729,662,581,704,681,614,595
MSTRG.731,167,433,297,1256,1017,822
MSTRG.733,1472,2052,2198,4113,2948,2162
MSTRG.735,121,119,142,371,375,202
MSTRG.734,987,1217,1104,1135,1031,474
MSTRG.736,130,214,178,589,530,313
MSTRG.737,97,39,94,1656,1350,788
MSTRG.738,52,122,91,437,460,363
gene-QOZ80_1AG0011590,19,36,17,0,8,0
MSTRG.739,71,109,184,420,439,266
MSTRG.742,5,7,9,0,19,11
MSTRG.743,13,1,3,154,285,62
MSTRG.744,3,18,5,12,14,7
MSTRG.740,240,237,446,1190,987,552
MSTRG.745,40,0,0,984,1433,339
MSTRG.746,0,0,0,169,114,112
MSTRG.747,6,2,0,141,65,54
gene-QOZ80_1AG0011780,0,0,8,5,27,7
MSTRG.749,0,0,3,16,13,6
gene-QOZ80_1AG0011750,3,0,5,3,4,0
gene-QOZ80_1AG0011920,0,0,0,6,0,0
MSTRG.750,169,181,174,1807,1325,990
MSTRG.753,275,219,426,778,612,404
MSTRG.754,95,144,99,454,365,221
MSTRG.757,35,26,56,164,112,68
MSTRG.756,87,69,50,251,187,128
MSTRG.755,20,28,44,104,101,63
MSTRG.760,9,13,2,6,3,3
MSTRG.758,132,76,39,75,83,38
MSTRG.761,31,57,69,418,350,234
MSTRG.762,16,67,30,10,23,5
MSTRG.764,0,22,2,4,4,1
MSTRG.763,53,53,137,407,360,213
MSTRG.765,457,419,551,702,558,356
MSTRG.766,746,884,1352,750,611,482
MSTRG.767,10,32,0,4,2,0
MSTRG.768,539,590,570,2399,1598,1142
MSTRG.769,303,211,141,43,59,14
MSTRG.770,916,511,588,1303,2201,1852
MSTRG.771,740,1264,1417,935,904,383
gene-QOZ80_1AG0012210,3,0,5,0,0,0
MSTRG.773,0,21,20,10,11,13
MSTRG.772,75,65,42,279,194,131
MSTRG.774,63,46,82,249,171,113
MSTRG.775,27,6,4,1,2,0
MSTRG.776,16,0,35,197,141,60
MSTRG.777,36,50,75,175,131,97
MSTRG.778,1689,3130,2577,14572,12764,10391
MSTRG.779,1417,1598,1861,6112,4099,2749
MSTRG.781,0,6,16,424,243,120
MSTRG.782,0,0,0,420,254,95
gene-QOZ80_1AG0012380,0,2,0,14,22,0
gene-QOZ80_1AG0012410,2,0,0,0,0,0
MSTRG.784,80,104,77,354,281,202
MSTRG.783,147,237,124,169,149,109
MSTRG.786,22,12,31,447,316,215
MSTRG.788,116,235,242,1511,1523,969
MSTRG.789,217,309,378,1003,804,470
MSTRG.790,0,13,14,61,63,36
MSTRG.791,109,94,125,657,614,386
MSTRG.792,311,453,271,1699,1319,887
MSTRG.793,158,245,312,2319,1950,1076
MSTRG.794,249,287,138,881,707,324
MSTRG.795,177,105,130,331,287,245
MSTRG.797,3,11,10,1,2,0
MSTRG.796,225,343,428,661,555,425
MSTRG.799,31,175,130,619,487,186
MSTRG.798,116,179,101,21,26,12
MSTRG.800,35,0,0,952,818,28
MSTRG.803,66,39,61,857,855,771
MSTRG.804,100,132,118,486,225,164
MSTRG.802,1275,1370,1575,2806,1834,1096
MSTRG.806,191,150,101,1061,863,545
MSTRG.807,6,9,10,32,57,27
MSTRG.808,14,7,17,22,21,7
MSTRG.810,5,13,31,53,26,16
MSTRG.809,182,313,318,839,652,480
MSTRG.811,93,48,84,385,405,130
MSTRG.812,49,103,66,162,142,132
MSTRG.813,723,1161,1102,2333,1979,1243
MSTRG.805,37863,37051,41473,2060,1812,2462
gene-QOZ80_1AG0012930,15,0,9,14,17,8
MSTRG.819,63,137,105,405,384,248
MSTRG.820,0,0,0,168,232,142
MSTRG.816,3610,3989,4588,389,285,262
MSTRG.821,401,142,167,399,1308,775
MSTRG.822,344,207,247,7658,7230,5827
MSTRG.823,133,305,321,731,793,491
MSTRG.825,0,21,50,88,82,76
MSTRG.827,32,0,44,204,185,140
MSTRG.828,40,27,73,84,134,74
MSTRG.829,16,119,56,45,40,29
MSTRG.824,229,159,274,899,1026,656
MSTRG.830,54,12,32,3,8,2
gene-QOZ80_1AG0013120,6,7,1,2,5,3
MSTRG.831,41,40,53,125,124,78
MSTRG.832,165,73,134,146,165,92
MSTRG.833,62,25,53,113,200,97
MSTRG.834,36,90,66,331,324,164
MSTRG.835,25,61,40,124,158,91
MSTRG.836,87,53,114,153,141,108
MSTRG.838,24,0,14,0,1,0
MSTRG.840,0,23,0,1,2,1
MSTRG.839,66,33,69,54,53,26
MSTRG.841,97,137,124,349,381,213
MSTRG.842,28,51,37,118,106,98
MSTRG.844,38,41,16,216,151,93
MSTRG.845,62,53,59,149,177,100
MSTRG.847,18,0,0,2,3,1
MSTRG.848,15,0,60,203,183,105
MSTRG.851,18,0,0,0,4,5
MSTRG.849,182,256,215,512,417,247
gene-QOZ80_1AG0013390,5,9,2,8,12,3
MSTRG.853,197,184,251,819,777,456
MSTRG.854,62,21,29,62,62,43
MSTRG.855,508,561,713,980,1095,1065
MSTRG.859,9,15,0,11,9,0
MSTRG.858,82,67,100,377,373,244
MSTRG.857,2159,2924,3434,1351,1738,1175
MSTRG.860,8,0,26,185,191,76
MSTRG.861,69,157,79,339,288,185
MSTRG.863,1263,1579,1443,17524,14073,9450
MSTRG.865,0,0,0,24,33,32
MSTRG.864,109,121,173,517,388,229
MSTRG.867,6,15,4,18,11,4
MSTRG.866,4365,7057,6710,24484,22616,16128
MSTRG.868,2033,2393,2457,861,488,546
MSTRG.870,38,48,56,108,109,112
MSTRG.869,2382,3301,3047,6416,5658,5994
MSTRG.871,203,445,384,782,749,665
MSTRG.872,48,35,57,416,331,213
MSTRG.875,2,17,3,20,8,9
MSTRG.876,34,17,10,70,76,31
MSTRG.878,4,18,40,0,0,6
MSTRG.880,59,90,154,2181,1530,523
MSTRG.882,41,26,47,191,123,166
MSTRG.881,155,272,331,362,488,252
MSTRG.884,127,180,196,1002,765,529
MSTRG.885,17,47,29,269,240,135
MSTRG.886,57,9,9,7,24,13
MSTRG.887,33,50,41,0,18,7
MSTRG.888,9,27,12,76,69,14
MSTRG.889,3,0,0,51,62,6
MSTRG.891,36,39,42,174,149,94
MSTRG.892,14,8,3,219,182,123
MSTRG.894,19,0,0,6,3,3
MSTRG.893,17,0,0,0,0,0
MSTRG.895,15,0,0,1,0,0
MSTRG.896,22,3,4,57,29,22
MSTRG.897,166,256,223,2207,1813,1383
MSTRG.900,13,35,42,22,10,12
MSTRG.902,9,13,16,59,69,25
MSTRG.898,218,180,218,3204,2287,1556
MSTRG.904,34,88,72,198,170,119
MSTRG.905,171,337,344,1361,1085,795
MSTRG.906,2,2,0,1339,498,100
MSTRG.907,26,48,61,286,147,38
gene-QOZ80_1AG0014190,5,0,0,9,11,5
MSTRG.908,84,80,96,647,651,352
MSTRG.909,12,29,6,98,86,16
MSTRG.910,69,122,100,162,123,59
MSTRG.911,40,54,77,48,105,74
MSTRG.912,37,26,52,184,137,69
MSTRG.914,28,59,71,141,147,84
MSTRG.915,14,6,0,57,45,7
MSTRG.903,7773,1800,2190,4206,9218,4186
MSTRG.916,332,350,496,1108,947,673
MSTRG.917,58,42,27,9,12,31
MSTRG.918,201,288,280,749,629,394
MSTRG.920,20,14,0,13,9,0
MSTRG.921,8,4,4,48,63,7
MSTRG.919,275,200,224,746,616,651
MSTRG.922,16,4,5,76,117,46
MSTRG.923,171,270,310,1105,952,667
MSTRG.924,78,174,181,190,181,92
MSTRG.926,210,145,169,1309,1103,653
gene-QOZ80_1AG0014630,28,34,15,36,10,3
MSTRG.927,1252,1770,1408,0,6,2
MSTRG.928,16,6,21,0,0,0
MSTRG.929,685,1299,1246,2795,2579,1799
MSTRG.931,16,26,31,32,28,13
MSTRG.932,18,85,39,803,428,240
MSTRG.930,351,466,441,1356,1163,888
MSTRG.933,110,234,164,31,53,68
MSTRG.934,4,28,0,1,0,1
MSTRG.935,141,133,218,965,850,597
MSTRG.937,34,51,30,15,21,35
MSTRG.936,69,115,108,257,278,242
MSTRG.939,0,0,0,0,1,0
MSTRG.940,122,89,95,462,456,361
MSTRG.938,863,368,514,128,122,94
MSTRG.942,16,11,6,67,72,31
MSTRG.943,25,13,14,1268,705,342
MSTRG.944,99,94,183,521,460,364
MSTRG.945,209,257,247,1829,1257,638
MSTRG.946,16,15,20,55,50,22
MSTRG.947,7,0,22,78,73,57
MSTRG.948,112,34,115,446,407,246
MSTRG.950,29,35,10,35,70,34
MSTRG.951,18,13,18,43,81,182
MSTRG.949,325,520,458,1556,1116,804
MSTRG.953,12,0,2,0,2,0
MSTRG.957,16,3,0,0,0,0
MSTRG.952,88,138,108,766,640,298
MSTRG.959,0,6,0,0,0,0
MSTRG.958,44,140,148,243,186,115
MSTRG.960,142,215,304,0,8,34
MSTRG.961,0,0,0,0,0,6
MSTRG.962,1818,1916,3009,2717,2667,1662
MSTRG.963,111,142,346,622,420,427
MSTRG.964,104,104,80,457,387,235
MSTRG.966,61,45,38,220,207,148
MSTRG.967,42,91,75,555,438,308
MSTRG.968,97,208,319,1180,983,719
MSTRG.969,395,304,232,819,632,646
MSTRG.970,171,421,558,950,986,648
MSTRG.971,3220,3294,2663,25189,23116,13929
MSTRG.974,9,0,1,0,0,0
MSTRG.973,36,27,35,249,274,106
MSTRG.972,602,1072,1147,4693,4255,3025
MSTRG.975,177,196,115,1251,846,693
MSTRG.976,153,219,293,1387,1385,915
MSTRG.977,28,14,14,214,180,89
MSTRG.978,11,29,27,9,25,10
MSTRG.979,684,786,892,1349,1303,1030
MSTRG.980,2482,3515,3452,2287,1792,1303
MSTRG.983,7,9,1,12,17,10
MSTRG.984,33,53,86,208,168,110
MSTRG.982,105,92,199,451,390,201
MSTRG.981,46,39,45,87,56,87
MSTRG.985,20,16,9,428,170,48
gene-QOZ80_1AG0015480,8,0,0,1,3,0
MSTRG.986,8,0,0,225,130,58
MSTRG.988,54,142,71,1070,538,260
MSTRG.987,2,4,0,21,10,3
MSTRG.989,140,131,89,544,606,216
MSTRG.991,37,106,101,63,83,46
MSTRG.992,45,13,13,6,24,16
MSTRG.993,0,0,0,31,19,11
MSTRG.994,16,52,55,158,94,70
MSTRG.995,39,101,85,357,267,125
MSTRG.996,52,100,76,386,275,152
MSTRG.998,0,23,0,0,3,0
MSTRG.997,124,102,139,315,240,108
MSTRG.999,67,121,245,9,15,13
MSTRG.1000,26,15,19,59,37,18
MSTRG.1001,67,57,64,413,356,257
MSTRG.1004,91,279,228,326,281,202
MSTRG.1005,337,502,630,1503,1385,966
gene-QOZ80_1AG0015780,4,0,0,0,6,0
MSTRG.1006,141,264,83,426,296,249
MSTRG.1007,478,742,830,2212,1745,1314
MSTRG.1008,221,168,198,858,781,458
MSTRG.1012,16,96,8,67,57,28
MSTRG.1014,20,19,24,32,18,17
MSTRG.1011,234,257,262,993,778,530
MSTRG.1017,72,76,71,390,352,155
MSTRG.1016,1505,2042,2192,9119,8520,5290
MSTRG.1018,177,307,314,1035,813,481
MSTRG.1019,143,107,112,3972,2812,1655
MSTRG.1020,30,43,47,112,87,41
MSTRG.1021,50,132,120,327,327,190
MSTRG.1022,45,104,44,352,352,261
MSTRG.1023,3,20,0,7,15,0
MSTRG.1025,21,37,51,73,112,41
MSTRG.1027,72,55,147,171,139,92
MSTRG.1028,132,180,122,250,249,138
MSTRG.1029,37,113,98,260,272,289
MSTRG.1030,2,12,3,27,27,18
MSTRG.1031,4,0,1,5,10,2
MSTRG.1033,280,505,432,1175,765,437
MSTRG.1034,499,647,740,3670,2847,1998
MSTRG.1035,102,101,190,70,103,43
MSTRG.1036,54,121,96,591,418,266
MSTRG.1037,0,11,30,84,58,29
MSTRG.1038,0,42,1,3,3,1
MSTRG.1039,18,0,1,4,17,2
MSTRG.1041,0,0,17,84,98,110
MSTRG.1040,260,399,440,428,478,374
MSTRG.1048,8,20,38,0,0,6
MSTRG.1047,391,478,419,1030,954,782
MSTRG.1050,12,0,2,18,18,5
MSTRG.1049,151,188,216,594,454,316
MSTRG.1051,96,183,246,502,410,278
MSTRG.1052,52,82,105,300,237,171
MSTRG.1054,10,15,19,22,10,17
gene-QOZ80_1AG0016440,9,3,5,2,3,3
MSTRG.1053,2134,2193,2125,3655,4331,3233
MSTRG.1056,0,0,23,224,165,95
MSTRG.1055,1018,1318,1372,317,346,233
MSTRG.1057,392,555,546,197,174,134
MSTRG.1058,33,29,45,46,49,39
MSTRG.1059,521,568,792,1395,1021,890
MSTRG.1060,213,420,545,225,250,108
MSTRG.1062,88,44,103,228,267,169
MSTRG.1063,0,0,0,6,9,2
MSTRG.1064,0,0,0,0,0,2
MSTRG.1061,7,0,2,3,2,0
MSTRG.1065,216,237,266,243,272,211
MSTRG.1067,152,152,133,436,367,218
MSTRG.1066,1224,1563,1701,4487,2895,1824
MSTRG.1069,458,570,639,4467,3207,2095
MSTRG.1070,611,763,908,2258,1662,1061
MSTRG.1071,540,806,1183,998,1054,788
MSTRG.1072,122,299,247,319,306,273
MSTRG.1073,113,105,126,55,38,15
MSTRG.1076,45,45,55,9,2,0
MSTRG.1075,176,201,189,1097,920,553
MSTRG.1077,749,969,1133,48,30,89
MSTRG.1080,0,0,7,12,8,5
gene-QOZ80_1AG0016780,0,0,0,0,8,12
MSTRG.1081,35,35,98,2665,2132,618
MSTRG.1078,434,894,942,3556,2694,1708
MSTRG.1082,1624,2241,2561,1065,1082,895
MSTRG.1083,127,257,199,480,426,244
MSTRG.1084,63,51,38,523,522,378
MSTRG.1086,311,508,446,394,350,218
MSTRG.1087,205,259,289,1284,1074,801
MSTRG.1088,36,35,61,99,80,53
MSTRG.1089,1,22,6,41,58,43
MSTRG.1092,0,32,1,21,18,8
MSTRG.1091,142,34,135,527,381,287
MSTRG.1093,174,98,234,508,421,397
MSTRG.1096,9,13,17,5,0,12
MSTRG.1094,46,21,61,282,237,135
MSTRG.1098,15,0,17,47,48,41
MSTRG.1099,35,7,30,14,9,25
MSTRG.1100,237,232,239,471,379,284
MSTRG.1102,2,15,0,33,35,40
MSTRG.1103,19,54,116,620,555,388
MSTRG.1101,2456,2652,3253,1957,1922,1277
MSTRG.1105,20,40,0,51,36,24
MSTRG.1104,196,383,312,1915,1491,799
MSTRG.1106,61,56,93,307,304,173
MSTRG.1107,42,63,236,0,0,0
MSTRG.1108,30,68,128,44,18,33
MSTRG.1111,10,15,34,81,52,31
MSTRG.1109,194,178,272,572,440,366
MSTRG.1113,7,0,4,2,3,4
MSTRG.1119,0,37,0,1,0,1
MSTRG.1118,31,62,40,0,7,2
MSTRG.1120,50,169,113,252,252,108
MSTRG.1114,474,682,659,5655,4176,2713
MSTRG.1115,111,111,227,6,14,9
MSTRG.1122,23,38,33,70,80,29
MSTRG.1123,11,0,8,5,3,0
MSTRG.1121,163,290,325,1783,1290,796
MSTRG.1124,90,89,101,140,159,95
MSTRG.1126,11,0,7,2,2,0
MSTRG.1128,18,21,0,0,0,3
MSTRG.1125,165,261,254,859,654,377
MSTRG.1129,92,170,231,84,57,42
MSTRG.1133,62,12,49,270,263,32
MSTRG.1136,8,6,0,12,6,8
MSTRG.1130,382,490,420,647,638,453
MSTRG.1138,11,19,17,55,33,21
MSTRG.1137,387,708,461,1664,1266,827
MSTRG.1139,99,98,136,653,438,319
MSTRG.1142,2,25,15,3,2,2
MSTRG.1140,97,74,168,361,359,200
MSTRG.1143,15,0,0,0,0,0
MSTRG.1144,185,225,223,993,691,520
MSTRG.1145,78,41,93,437,395,241
MSTRG.1146,97,63,111,575,523,234
MSTRG.1147,138,184,150,434,482,299
MSTRG.1148,21,0,15,169,170,120
MSTRG.1149,53,56,58,52,55,24
MSTRG.1151,10,0,0,1,0,0
MSTRG.1150,41,103,52,247,224,155
MSTRG.1152,88,138,101,744,586,427
MSTRG.1154,7,0,9,0,0,0
MSTRG.1153,302,517,287,1363,979,605
MSTRG.1162,8,17,0,0,0,0
MSTRG.1155,135,139,96,654,515,376
MSTRG.1166,0,5,8,19,17,21
MSTRG.1165,76,194,213,287,255,207
MSTRG.1167,26,105,103,714,532,363
MSTRG.1169,6,30,9,9,23,5
MSTRG.1168,34,100,39,234,209,132
MSTRG.1170,98,180,158,1251,1123,633
MSTRG.1171,210,243,302,1058,893,668
MSTRG.1173,615,984,925,1875,2090,1511
MSTRG.1172,348,348,502,88,82,63
MSTRG.1176,6,9,29,173,190,147
MSTRG.1175,336,650,813,436,442,289
gene-QOZ80_1AG0018190,14,10,13,26,22,13
MSTRG.1178,717,1377,1174,1624,1450,1088
MSTRG.1179,0,18,22,198,186,102
MSTRG.1181,0,0,11,77,59,22
MSTRG.1182,7,13,12,81,78,55
MSTRG.1183,14,0,0,19,8,7
MSTRG.1185,0,0,15,28,31,14
MSTRG.1180,119,303,467,655,598,386
MSTRG.1186,5,11,31,83,51,19
MSTRG.1188,241,590,450,1465,1136,811
MSTRG.1190,10,0,0,4,2,5
MSTRG.1189,495,538,594,2395,1973,1249
MSTRG.1191,249,305,230,811,753,478
MSTRG.1192,57,158,163,431,324,225
MSTRG.1194,24,61,50,271,261,110
MSTRG.1193,190,199,162,539,519,362
MSTRG.1197,0,39,52,895,418,119
MSTRG.1196,33,17,60,324,257,184
MSTRG.1198,0,86,46,212,155,91
MSTRG.1199,112,193,106,736,556,406
MSTRG.1200,51,81,71,186,175,140
MSTRG.1202,23,61,52,157,156,97
MSTRG.1203,7,9,16,52,116,29
MSTRG.1201,1194,1262,1550,1953,1560,1014
MSTRG.1208,11,31,24,35,26,22
MSTRG.1206,57,184,195,622,408,245
MSTRG.1204,312,266,318,1384,1085,790
gene-QOZ80_1AG0018720,0,0,7,28,12,12
MSTRG.1210,0,32,0,4,5,0
MSTRG.1209,2,26,13,20,19,22
MSTRG.1213,10,1,0,9,1,3
MSTRG.1215,175,272,211,711,556,290
MSTRG.1216,20,27,37,139,123,94
MSTRG.1218,8,41,15,57,56,26
MSTRG.1217,506,456,529,1546,1587,1348
MSTRG.1220,16,7,20,55,71,45
MSTRG.1219,145,218,226,1091,1109,807
MSTRG.1221,71,26,80,565,521,323
MSTRG.1225,143,148,128,2466,2077,1395
MSTRG.1226,0,0,36,211,155,85
MSTRG.1227,0,12,0,0,0,0
MSTRG.1228,22,27,33,215,178,121
MSTRG.1229,16,0,0,2,1,0
MSTRG.1230,72,154,153,1468,1133,802
MSTRG.1231,67,37,65,373,397,233
gene-QOZ80_1AG0018970,6,4,0,0,0,0
MSTRG.1232,479,576,572,1802,1577,1137
MSTRG.1234,46,58,26,90,75,61
MSTRG.1235,0,0,3,33,36,10
MSTRG.1236,0,12,0,0,0,0
MSTRG.1237,0,9,0,26,23,8
MSTRG.1238,10,4,13,271,269,110
MSTRG.1240,2,11,0,53,62,11
MSTRG.1241,13,0,0,109,121,49
MSTRG.1243,22,0,0,400,329,180
MSTRG.1242,29,61,35,131,110,80
MSTRG.1244,79,97,155,1024,737,490
MSTRG.1246,41,35,14,192,104,64
MSTRG.1249,21,131,46,195,158,119
MSTRG.1250,96,206,142,1189,876,435
MSTRG.1251,204,2,9,9388,10288,7762
MSTRG.1252,50,115,82,1213,1132,885
MSTRG.1253,51,11,31,207,192,112
MSTRG.1254,198,301,330,1228,1127,902
MSTRG.1255,8,18,11,12,11,9
MSTRG.1258,20,49,15,396,285,150
MSTRG.1257,43,21,0,3305,2672,1658
MSTRG.1256,1451,2309,2572,6304,5428,3686
MSTRG.1259,51,24,23,243,88,105
MSTRG.1260,258,341,418,220,147,108
MSTRG.1261,39,90,35,221,157,86
MSTRG.1262,135,265,277,1166,1117,784
MSTRG.1263,11,58,59,103,117,64
MSTRG.1265,42,37,64,211,185,154
MSTRG.1266,293,380,415,881,687,531
MSTRG.1214,111343,112484,107679,29705,35721,34197
MSTRG.1269,0,0,0,293,97,112
MSTRG.1271,49,29,41,150,200,39
MSTRG.1272,241,307,333,1358,1083,779
MSTRG.1275,0,0,2,2,3,0
MSTRG.1276,5,25,20,0,1,0
MSTRG.1273,76,60,33,594,472,248
MSTRG.1277,119,82,80,594,484,348
MSTRG.1267,5180,6056,7863,4340,3492,2992
MSTRG.1278,56,147,112,0,0,0
MSTRG.1279,230,261,265,298,299,223
MSTRG.1281,595,494,764,1392,847,528
MSTRG.1282,198,236,201,907,638,403
MSTRG.1283,29,6,56,10,13,9
MSTRG.1287,19,0,0,0,0,0
MSTRG.1284,77,131,180,809,636,351
MSTRG.1289,4,37,0,21,8,2
MSTRG.1288,116,307,274,482,413,215
MSTRG.1290,0,9,0,244,261,145
MSTRG.1291,87,216,162,1700,1363,861
MSTRG.1295,79,172,242,207,144,103
MSTRG.1296,48,72,28,269,249,124
MSTRG.1297,10,45,57,33,30,34
MSTRG.1299,3,13,5,31,25,13
MSTRG.1298,258,381,340,931,720,396
MSTRG.1301,0,0,7,6,0,3
gene-QOZ80_1AG0020000,0,0,0,0,0,0
MSTRG.1300,1562,2524,2376,1388,1598,1840
MSTRG.1302,60,180,64,350,287,187
MSTRG.1305,12,17,51,271,161,64
MSTRG.1304,18,11,28,187,159,99
MSTRG.1306,90,211,196,325,294,209
MSTRG.1307,30,35,21,203,215,105
MSTRG.1308,117,115,165,211,219,163
MSTRG.1309,13,24,8,16,12,21
MSTRG.1310,2,2,12,2,11,12
MSTRG.1311,0,17,0,0,0,0
MSTRG.1312,0,0,12,0,2,1
MSTRG.1313,0,10,0,0,0,0
MSTRG.1314,3,24,0,0,1,0
MSTRG.1315,5,32,34,237,123,39
MSTRG.1318,19,0,0,58,67,55
MSTRG.1323,13,0,24,35,34,10
MSTRG.1325,26,30,26,212,150,85
MSTRG.1330,30,68,68,124,113,41
MSTRG.1332,11,18,11,11,19,7
MSTRG.1333,25,79,74,54,63,30
MSTRG.1334,23,71,41,35,19,27
MSTRG.1335,43,42,23,13,19,4
MSTRG.1336,17,127,109,0,0,0
MSTRG.1337,0,0,0,5,0,0
MSTRG.1338,0,9,3,0,0,0
MSTRG.1339,110,65,20,164,196,143
MSTRG.1329,4979,3561,3433,11629,13837,9065
MSTRG.1340,603,677,703,2644,2009,1265
MSTRG.1341,61,48,122,403,432,187
MSTRG.1343,0,13,0,3,5,4
MSTRG.1342,22,12,56,169,138,93
MSTRG.1345,26,5,8,8,10,16
MSTRG.1344,158,326,290,362,376,351
MSTRG.1346,2159,2132,2694,1932,1800,1554
MSTRG.1349,0,0,2,35,36,15
MSTRG.1350,14,0,0,10,13,5
MSTRG.1347,323,305,355,2446,1806,1464
MSTRG.1352,54,59,85,151,151,91
MSTRG.1353,2345,1664,1183,8221,8124,3656
MSTRG.1354,24,30,11,97,97,54
MSTRG.1355,284,215,415,862,725,546
MSTRG.1356,2,39,15,3,5,4
MSTRG.1358,99,210,157,773,567,419
MSTRG.1359,31,58,52,626,454,353
MSTRG.1360,14,0,7,0,3,0
MSTRG.1361,173,137,255,1394,1004,501
MSTRG.1357,2325,3279,4072,3825,3420,1923
MSTRG.1362,139,151,179,792,552,308
MSTRG.1363,624,663,813,2294,1788,1388
MSTRG.1364,161,174,223,982,753,490
MSTRG.1365,168,546,329,2097,1751,1179
MSTRG.1367,20,17,35,37,51,26
MSTRG.1366,140,127,139,568,388,275
MSTRG.1368,22,44,80,269,255,180
MSTRG.1369,17,0,14,0,12,10
MSTRG.1370,67,171,129,1300,1064,694
MSTRG.1372,724,1150,1400,2524,1912,1379
MSTRG.1373,90,274,150,722,736,465
MSTRG.1374,56,191,216,698,606,274
MSTRG.1375,14,36,67,432,417,154
MSTRG.1376,165,121,193,769,605,409
MSTRG.1377,569,619,696,2197,1656,1086
MSTRG.1379,0,33,27,147,110,45
MSTRG.1380,0,10,0,0,0,0
MSTRG.1381,20,0,3,3,4,3
MSTRG.1378,102,192,113,697,627,553
MSTRG.1382,148,276,256,1369,1064,680
MSTRG.1384,13,83,42,206,178,91
MSTRG.1383,122,103,156,1157,697,311
MSTRG.1386,9,0,0,0,0,0
MSTRG.1385,289,569,337,724,686,505
MSTRG.1388,42,18,17,234,187,145
MSTRG.1387,821,1045,750,4527,3108,2499
MSTRG.1389,15,30,18,604,435,158
MSTRG.1390,3,9,23,192,152,45
MSTRG.1392,34,72,76,537,515,389
MSTRG.1391,474,773,819,803,627,415
MSTRG.1393,37,60,30,176,188,114
MSTRG.1394,43,54,41,437,284,178
MSTRG.1395,106,85,157,1564,1252,695
MSTRG.1397,2,0,18,19,10,14
MSTRG.1398,3,1,8,24,24,16
MSTRG.1396,351,362,348,668,643,450
MSTRG.1399,255,208,152,21916,15704,5001
MSTRG.1400,58,65,114,388,290,189
MSTRG.1401,0,13,0,27,36,13
MSTRG.1402,109,85,101,301,264,276
MSTRG.1406,4,8,0,0,0,0
MSTRG.1404,16,9,46,5,6,8
MSTRG.1403,1009,1229,1351,807,697,598
MSTRG.1408,79,73,71,78,77,51
MSTRG.1409,25,68,60,3,0,0
MSTRG.1411,8,6,9,42,39,8
MSTRG.1410,133,242,238,1685,1515,1178
MSTRG.1412,46,160,123,1030,1073,542
MSTRG.1413,20,0,12,20,23,9
MSTRG.1414,0,0,0,62,43,17
MSTRG.1415,312,320,352,1607,1339,842
MSTRG.1416,319,356,653,1484,1253,698
MSTRG.1417,275,431,411,1140,937,803
MSTRG.1418,219,226,171,910,704,74
MSTRG.1420,0,18,22,265,212,106
MSTRG.1419,85,80,129,934,678,326
MSTRG.1421,26,0,7,129,132,73
gene-QOZ80_1AG0021590,0,0,0,12,2,2
MSTRG.1422,0,0,0,71,57,6
MSTRG.1424,196,189,276,712,573,399
MSTRG.1423,851,800,1124,18,16,38
MSTRG.1428,0,30,29,188,166,76
MSTRG.1429,93,56,74,199,188,130
MSTRG.1427,361,408,562,2448,1858,1145
MSTRG.1430,824,838,1200,2929,2573,1965
MSTRG.1431,515,1036,1127,526,497,374
gene-QOZ80_1AG0021750,7,11,2,19,30,15
MSTRG.1433,7,26,14,14,15,0
MSTRG.1432,301,592,506,3024,2309,1618
MSTRG.1434,85,193,94,853,631,501
MSTRG.1435,43,0,36,268,214,191
gene-QOZ80_1AG0021840,5,0,0,11,11,0
MSTRG.1436,476,708,745,1916,1449,1001
MSTRG.1437,2,3,4,11,14,10
MSTRG.1442,17,21,0,8,16,3
MSTRG.1444,30,0,11,19,38,7
MSTRG.1445,0,0,0,0,0,0
MSTRG.1446,22,8,4,4,3,6
MSTRG.1439,398,459,627,1095,1096,725
MSTRG.1447,18,0,39,35,33,26
MSTRG.1448,374,192,180,90,140,86
gene-QOZ80_1AG0021960,0,13,9,15,13,0
MSTRG.1449,2207,2580,2911,1180,1293,977
MSTRG.1450,191,286,244,929,655,390
MSTRG.1451,148,84,59,301,418,29
MSTRG.1453,18,0,0,173,125,111
MSTRG.1452,74,134,152,2519,1870,979
MSTRG.1454,3,9,14,180,131,22
MSTRG.1455,106,299,195,1209,873,544
MSTRG.1457,74,167,108,2998,2227,1530
MSTRG.1459,19,0,27,109,146,114
MSTRG.1458,67,103,125,473,432,288
MSTRG.1460,4,0,0,630,436,72
MSTRG.1456,1154,1749,1958,2066,1578,1201
MSTRG.1461,244,291,405,2143,1419,681
MSTRG.1462,139,72,90,27,52,21
MSTRG.1463,271,393,421,609,391,261
MSTRG.1464,533,913,1051,2976,2282,1567
MSTRG.1465,107,121,68,293,282,205
