transcript_id	log2FC_old	log2FC_new_MLE	in_old_2354	in_new_2422
MSTRG.37408.1	0.238347	0.239907	False	False
rna-ELECO.r07.7AG0570490.1	-4.883982	-4.395014	False	False
rna-ELECO.r07.7AG0570500.1	-5.290654	-5.026816	False	False
MSTRG.37413.1	-3.613962	-3.023447	False	False
MSTRG.37414.1	-24.285180	-5.276838	False	False
rna-ELECO.r07.7AG0570530.1	-1.201711	-1.186389	False	False
MSTRG.37412.1	-4.755369	-4.120151	False	False
MSTRG.37415.1	-3.444425	-3.414499	False	False
rna-ELECO.r07.7AG0570540.1	-2.865046	-2.850208	False	False
MSTRG.37416.1	3.700845	3.655286	False	False
MSTRG.37416.2	1.998743	1.985164	False	False
rna-ELECO.r07.7AG0570590.1	-0.863069	-0.853466	False	False
rna-ELECO.r07.7AG0570640.1	1.642777	1.639423	False	False
MSTRG.37421.1	-4.488193	-4.198558	False	False
rna-ELECO.r07.7AG0570740.1	-2.102550	-1.948386	False	False
MSTRG.37424.1	3.470432	3.484931	False	False
MSTRG.37424.2	0.088581	0.071256	False	False
rna-ELECO.r07.7AG0570730.1	-1.254740	-1.222541	False	False
MSTRG.37423.1	0.208743	0.197190	False	False
MSTRG.37423.2	-0.312764	-0.358159	False	False
rna-ELECO.r07.7AG0570790.1	-3.388186	-3.371387	False	False
MSTRG.37425.2	-2.584565	-2.572350	False	False
rna-ELECO.r07.7AG0570810.1	-1.497045	-1.477064	False	False
rna-ELECO.r07.7AG0570820.1	0.495302	0.506721	False	False
rna-ELECO.r07.7AG0570840.1	2.372609	2.347975	False	False
MSTRG.37430.1	-1.731088	-1.739220	False	False
rna-ELECO.r07.7AG0570850.1	-0.674939	-0.664332	False	False
MSTRG.37429.1	-3.059043	-2.955996	False	False
MSTRG.37431.1	-0.768985	-0.859304	False	False
MSTRG.37432.1	-1.038855	-1.030427	False	False
MSTRG.37432.2	-1.097913	-1.074992	False	False
rna-ELECO.r07.7AG0570900.1	-1.808080	-1.711594	False	False
rna-ELECO.r07.7AG0570870.1	-5.684846	-5.607022	False	False
MSTRG.37435.2	-0.947200	-0.936024	False	False
MSTRG.37435.3	1.061246	0.881566	False	False
MSTRG.37435.1	0.298412	0.302553	False	False
rna-ELECO.r07.7AG0570940.1	-4.904569	-4.729105	False	False
rna-ELECO.r07.7AG0570930.1	-6.715482	-6.667442	False	False
MSTRG.37439.2	-27.135752	-23.806831	False	False
MSTRG.37439.1	0.668899	0.672415	False	False
rna-ELECO.r07.7AG0570970.1	1.884365	1.844108	False	False
MSTRG.37440.1	-11.876766	-8.513490	False	False
MSTRG.37440.2	-11.413358	-8.094785	False	False
MSTRG.37440.3	-2.901403	-2.612178	False	False
MSTRG.37441.1	-2.407004	-2.401583	False	False
MSTRG.37441.2	-4.192401	-4.111613	False	False
MSTRG.37441.3	-3.476783	-3.297724	False	False
MSTRG.37441.4	-2.117907	-2.114625	False	False
rna-ELECO.r07.7AG0570990.1	0.390948	0.391926	False	False
rna-ELECO.r07.7AG0571010.1	0.503721	0.523665	False	False
MSTRG.37444.1	0.844668	0.850539	False	False
MSTRG.37445.1	0.759409	0.668549	False	False
MSTRG.37446.1	0.076169	0.082265	False	False
rna-ELECO.r07.7AG0571030.1	-1.076570	-1.075048	False	False
rna-ELECO.r07.7AG0571040.1	0.548094	0.557613	False	False
rna-ELECO.r07.7AG0571050.1	-4.072129	-3.883428	False	False
MSTRG.37449.1	1.883371	1.889929	False	False
rna-ELECO.r07.7AG0571080.1	-0.060659	-0.054126	False	False
rna-ELECO.r07.7AG0571090.1	0.161634	0.171439	False	False
rna-ELECO.r07.7AG0571100.1	2.045432	2.049014	False	False
MSTRG.37454.1	-2.146778	-1.688817	False	False
rna-ELECO.r07.7AG0571120.1	-2.756398	-2.498989	False	False
MSTRG.37455.2	-2.925465	-2.886388	False	False
rna-ELECO.r07.7AG0571110.1	0.329340	0.338429	False	False
rna-ELECO.r07.7AG0571150.1	-1.229039	-1.224537	False	False
rna-ELECO.r07.7AG0571160.1	-1.702572	-1.680539	False	False
MSTRG.37458.3	-0.997584	-0.972300	False	False
rna-ELECO.r07.7AG0571170.1	-0.828120	-0.717732	False	False
MSTRG.37458.1	-1.130749	-1.129602	False	False
MSTRG.37458.2	-3.739079	-3.672466	False	False
MSTRG.37459.1	-8.514949	-6.759050	False	False
MSTRG.37460.2	-3.793884	-3.693934	False	False
MSTRG.37460.1	0.837261	0.834097	False	False
rna-ELECO.r07.7AG0571180.1	-2.178573	-2.157571	False	False
MSTRG.37461.1	1.520514	1.521195	False	False
rna-ELECO.r07.7AG0571200.1	0.472335	0.459389	False	False
MSTRG.37462.1	0.336942	0.352081	False	False
MSTRG.37462.2	4.839227	4.768943	False	False
MSTRG.37463.1	0.922061	0.904813	False	False
MSTRG.37464.1	1.510401	1.469575	False	False
MSTRG.37466.3	0.490648	0.494320	False	False
MSTRG.37466.5	-1.988031	-1.967328	False	False
MSTRG.37466.1	1.120685	1.128561	False	False
MSTRG.37466.2	-0.558769	-0.552928	False	False
rna-ELECO.r07.7AG0571310.1	-1.017612	-0.934544	False	False
rna-ELECO.r07.7AG0571370.1	-1.270616	-1.261459	False	False
MSTRG.37467.1	4.363733	4.265250	False	False
rna-ELECO.r07.7AG0571380.1	0.742331	0.743789	False	False
MSTRG.37468.1	-0.274465	-0.266354	False	False
MSTRG.37468.2	-1.859257	-1.857951	False	False
MSTRG.37471.1	-0.742722	-0.750118	False	False
MSTRG.37473.2	9.403126	6.370749	False	False
rna-ELECO.r07.7AG0571450.1	9.556366	6.129822	False	False
MSTRG.37473.1	1.094222	1.079761	False	False
MSTRG.37472.1	0.458258	0.467505	False	False
MSTRG.37472.2	0.508951	0.521026	False	False
rna-ELECO.r07.7AG0571430.1	0.178958	0.188190	False	False
rna-ELECO.r07.7AG0571000.1	-3.117652	-3.108912	False	False
MSTRG.37474.1	0.433622	0.407276	False	False
MSTRG.37474.2	1.538704	1.400413	False	False
MSTRG.37475.1	-5.608423	-5.583293	False	False
MSTRG.37476.1	-5.089836	-5.092850	False	False
MSTRG.37476.2	-3.715744	-3.643944	False	False
MSTRG.37477.1	-0.528258	-0.530991	False	False
MSTRG.37478.1	-0.701845	-0.658346	False	False
MSTRG.37479.1	-0.908758	-0.885155	False	False
MSTRG.37480.1	0.872233	0.858974	False	False
rna-ELECO.r07.7AG0571460.1	-2.942706	-2.935841	False	False
rna-ELECO.r07.7AG0571500.1	0.583840	0.585429	False	False
MSTRG.37482.1	-5.092264	-4.721462	False	False
MSTRG.37483.3	8.679310	5.356551	False	False
MSTRG.37483.1	-1.344643	-1.338175	False	False
MSTRG.37483.2	0.582347	0.591066	False	False
MSTRG.37486.1	-3.638036	-3.435419	False	False
MSTRG.37487.1	-11.177359	-5.486416	False	False
rna-ELECO.r07.7AG0571580.1	-0.314525	-0.314085	False	False
MSTRG.37489.1	-0.202069	-0.198540	False	False
MSTRG.37490.1	-0.804115	-0.792650	False	False
rna-ELECO.r07.7AG0571610.1	-2.798676	-2.576698	False	False
rna-ELECO.r07.7AG0571630.1	-2.498632	-2.438820	False	False
rna-ELECO.r07.7AG0571650.1	-2.965451	-2.720688	False	False
MSTRG.37495.1	1.633899	1.639258	False	False
MSTRG.37495.2	-0.321189	-0.318212	False	False
rna-ELECO.r07.7AG0571740.1	-1.777622	-1.767415	False	False
rna-ELECO.r07.7AG0571750.1	-0.830117	-0.814968	False	False
MSTRG.37498.1	-2.031713	-2.024054	False	False
rna-ELECO.r07.7AG0571760.1	-1.082661	-1.068475	False	False
MSTRG.37499.1	-0.685311	-0.674745	False	False
rna-ELECO.r07.7AG0571930.1	21.719199	5.217309	False	False
MSTRG.37505.1	2.021847	2.015493	False	False
MSTRG.37506.1	2.198811	2.162107	False	False
MSTRG.37504.2	0.943562	0.948624	False	False
MSTRG.37504.3	11.309625	7.496747	True	True
MSTRG.37504.5	9.261129	6.679182	True	True
MSTRG.37504.7	11.632993	8.779639	True	True
MSTRG.37504.1	0.593197	0.574086	False	False
MSTRG.37504.4	1.661749	1.622051	False	False
MSTRG.37504.6	2.605709	2.592455	True	True
MSTRG.37504.8	1.091943	1.105092	False	False
MSTRG.37504.9	-0.818169	-0.671639	False	False
MSTRG.37508.1	0.150439	0.155277	False	False
MSTRG.37508.2	-24.937733	-22.371013	False	False
MSTRG.37510.1	-1.497629	-1.481765	False	False
MSTRG.37503.3	-2.272618	-2.250341	False	False
MSTRG.37503.1	-1.479746	-1.469180	False	False
MSTRG.37503.2	-0.045122	-0.039581	False	False
MSTRG.37503.4	-0.754771	-0.741840	False	False
MSTRG.37503.5	-0.365909	-0.357840	False	False
MSTRG.37503.7	0.835175	0.841455	False	False
MSTRG.37503.8	-1.917828	-1.889808	False	False
MSTRG.37503.6	-3.501914	-3.462841	False	False
MSTRG.37503.9	-2.979909	-2.963785	False	False
MSTRG.37503.10	-0.243321	-0.245465	False	False
MSTRG.37503.11	-1.870715	-1.857454	False	False
MSTRG.37514.1	-0.885785	-0.757951	False	False
MSTRG.37513.1	3.633291	3.502834	False	False
rna-ELECO.r07.7AG0572150.1	-0.062005	-0.147553	False	False
MSTRG.37507.2	9.907071	7.812776	True	True
MSTRG.37507.5	3.818247	3.802550	False	False
MSTRG.37507.9	-0.497433	-0.456374	False	False
MSTRG.37507.1	1.090401	1.085393	False	False
MSTRG.37507.3	2.891574	2.766049	False	False
MSTRG.37507.4	2.527714	2.523853	False	False
MSTRG.37507.6	0.705582	0.712445	False	False
MSTRG.37507.7	-2.435786	-2.301484	False	False
MSTRG.37507.8	-0.669108	-0.661926	False	False
rna-ELECO.r07.7AG0572170.1	1.472785	1.391804	False	False
MSTRG.37512.1	-1.627493	-1.603167	False	False
MSTRG.37517.1	-0.030738	-0.018199	False	False
MSTRG.37517.2	-1.327227	-1.274508	False	False
MSTRG.37518.3	-0.594539	-0.592181	False	False
MSTRG.37518.1	1.325070	1.302079	False	False
rna-ELECO.r07.7AG0572230.1	-2.521998	-2.473179	False	False
rna-ELECO.r07.7AG0572240.1	0.183274	0.269550	False	False
MSTRG.37516.1	0.408412	0.417602	False	False
MSTRG.37516.2	1.232470	1.155503	False	False
rna-ELECO.r07.7AG0572180.1	-1.177197	-1.175060	False	False
MSTRG.37520.1	-3.086908	-3.079223	False	False
MSTRG.37520.2	-0.797099	-0.812644	False	False
rna-ELECO.r07.7AG0572270.1	-1.311023	-1.272435	False	False
MSTRG.37521.1	10.877434	9.349847	False	False
MSTRG.37521.3	10.731982	8.338975	False	False
MSTRG.37521.4	3.367896	3.369084	False	False
MSTRG.37521.5	0.860086	0.864039	False	False
MSTRG.37521.7	-4.611958	-4.540317	False	False
MSTRG.37521.2	0.575721	0.581892	False	False
MSTRG.37521.6	-3.614358	-3.593107	False	False
rna-ELECO.r07.7AG0572290.1	-1.039303	-1.023082	False	False
MSTRG.37525.1	-2.092407	-2.025224	False	False
MSTRG.37523.1	-4.526221	-4.186597	False	False
MSTRG.37522.1	1.179645	1.156482	False	False
MSTRG.37522.2	-0.002644	-0.008139	False	False
MSTRG.37524.3	0.832128	0.834381	False	False
MSTRG.37526.1	0.201783	0.207667	False	False
rna-ELECO.r07.7AG0572340.1	-2.274084	-2.265903	False	False
MSTRG.37527.1	-2.846786	-2.837614	False	False
rna-ELECO.r07.7AG0572360.1	-5.107967	-5.089563	False	False
rna-ELECO.r07.7AG0572410.1	0.299579	0.105621	False	False
rna-ELECO.r07.7AG0572430.1	-0.392555	-0.380191	False	False
rna-ELECO.r07.7AG0572450.1	-1.553770	-1.566374	False	False
rna-ELECO.r07.7AG0572420.1	-3.372036	-3.362895	False	False
rna-ELECO.r07.7AG0572470.1	0.310516	0.254772	False	False
MSTRG.37532.1	-0.829701	-0.820126	False	False
MSTRG.37532.2	-0.282053	-0.279270	False	False
MSTRG.37532.3	-1.293766	-1.289430	False	False
MSTRG.37532.4	-2.337819	-2.320441	False	False
MSTRG.37532.6	-1.170344	-1.121611	False	False
MSTRG.37532.5	-1.398815	-1.393575	False	False
MSTRG.37532.7	-1.313953	-1.302433	False	False
rna-ELECO.r07.7AG0572480.1	-1.719936	-1.705773	False	False
rna-ELECO.r07.7AG0572500.1	-3.912946	-3.876963	False	False
rna-ELECO.r07.7AG0572510.1	-2.668728	-2.649437	False	False
rna-ELECO.r07.7AG0572530.1	9.955191	5.387923	False	False
MSTRG.37537.3	-6.913480	-6.030868	False	False
MSTRG.37537.1	2.821365	2.811766	False	False
rna-ELECO.r07.7AG0572370.1	-3.779527	-3.770522	False	False
rna-ELECO.r07.7AG0572720.1	1.005667	0.980213	False	False
MSTRG.37542.2	22.305804	5.762766	False	False
rna-ELECO.r07.7AG0572730.1	0.044816	0.051980	False	False
rna-ELECO.r07.7AG0572740.1	1.069654	1.078136	False	False
MSTRG.37544.1	-0.359182	-0.358548	False	False
rna-ELECO.r07.7AG0572750.1	5.676391	5.392188	False	False
MSTRG.37544.3	-2.527202	-2.493758	False	False
rna-ELECO.r07.7AG0572770.1	3.992901	3.930546	False	False
MSTRG.37546.1	0.144527	0.144533	False	False
MSTRG.37548.1	1.630694	1.630357	False	False
rna-ELECO.r07.7AG0572800.1	11.468011	8.034674	False	False
MSTRG.37547.1	1.109985	1.116191	False	False
MSTRG.37547.2	0.235911	0.246624	False	False
rna-ELECO.r07.7AG0572850.1	-1.445423	-1.430984	False	False
MSTRG.37550.3	1.108479	1.114320	False	False
MSTRG.37549.1	1.566242	1.571595	False	False
MSTRG.37549.2	0.499792	0.478190	False	False
MSTRG.37550.1	1.612233	1.600285	False	False
MSTRG.37550.2	-0.393190	-0.382579	False	False
rna-ELECO.r07.7AG0572870.1	-1.181560	-1.164736	False	False
rna-ELECO.r07.7AG0572880.1	-0.317662	-0.312365	False	False
rna-ELECO.r07.7AG0572890.1	1.698493	1.706201	False	False
MSTRG.37553.1	11.200059	8.477048	False	False
rna-ELECO.r07.7AG0572900.1	0.933080	0.859960	False	False
MSTRG.37553.2	1.188214	1.187531	False	False
MSTRG.37554.1	-2.342903	-2.324320	False	False
rna-ELECO.r07.7AG0572910.1	1.662531	1.585727	False	False
MSTRG.37555.2	-4.502263	-4.452112	False	False
MSTRG.37555.1	-2.173638	-2.160646	False	False
rna-ELECO.r07.7AG0572920.1	-3.697545	-3.631722	False	False
MSTRG.37558.1	1.982564	1.936277	True	False
MSTRG.37540.2	-5.319055	-5.239992	False	False
rna-ELECO.r07.7AG0572690.1	-4.432339	-4.423448	False	False
MSTRG.37540.1	0.155498	0.164013	False	False
rna-ELECO.r07.7AG0573010.1	1.153335	1.159354	False	False
rna-ELECO.r07.7AG0573040.1	0.145818	0.156159	False	False
rna-ELECO.r07.7AG0573060.1	1.843095	1.849546	False	False
rna-ELECO.r07.7AG0572940.1	-4.347454	-4.338783	False	False
MSTRG.37556.2	2.031087	2.022282	False	False
rna-ELECO.r07.7AG0572950.1	-0.698498	-0.693149	False	False
rna-ELECO.r07.7AG0573160.1	2.993039	2.994061	False	False
rna-ELECO.r07.7AG0573170.1	0.395644	0.370108	False	False
rna-ELECO.r07.7AG0573180.1	6.543451	4.305055	False	False
MSTRG.37567.1	0.774061	0.781215	False	False
MSTRG.37568.1	0.192599	0.204913	False	False
rna-ELECO.r07.7AG0573190.1	-2.110786	-2.094573	False	False
rna-ELECO.r07.7AG0573200.1	2.642923	2.544085	False	False
MSTRG.37569.1	0.623114	0.620691	False	False
MSTRG.37571.1	1.548077	1.525899	False	False
MSTRG.37570.3	23.708402	20.420162	False	False
MSTRG.37570.4	-0.209259	-0.196795	False	False
MSTRG.37570.1	-0.396399	-0.385561	False	False
MSTRG.37570.2	1.583517	1.575088	False	False
MSTRG.37570.5	1.664787	1.639360	False	False
rna-ELECO.r07.7AG0573210.1	0.050365	0.053666	False	False
MSTRG.37572.1	0.955211	0.963330	False	False
rna-ELECO.r07.7AG0573230.1	-0.536880	-0.528488	False	False
rna-ELECO.r07.7AG0573250.1	-2.575160	-2.562317	False	False
MSTRG.37574.1	1.285854	1.283201	False	False
rna-ELECO.r07.7AG0573270.1	0.860355	0.870742	False	False
rna-ELECO.r07.7AG0573300.1	-5.270549	-4.863492	False	False
rna-ELECO.r07.7AG0573310.1	2.960586	2.961278	False	False
MSTRG.37577.1	-26.339116	-7.566254	False	False
rna-ELECO.r07.7AG0573330.1	2.109109	2.066814	False	False
rna-ELECO.r07.7AG0573340.1	-0.256559	-0.254399	False	False
MSTRG.37580.1	-3.167752	-3.121883	False	False
rna-ELECO.r07.7AG0573350.1	0.602772	0.426972	False	False
rna-ELECO.r07.7AG0573360.1	0.752297	0.761356	False	False
rna-ELECO.r07.7AG0573410.1	1.528537	1.533872	False	False
MSTRG.37584.2	-2.745985	-2.718656	False	False
MSTRG.37584.1	-2.129752	-2.121144	False	False
MSTRG.37585.1	-1.847391	-1.759979	False	False
MSTRG.37588.1	-0.112483	-0.116480	False	False
rna-ELECO.r07.7AG0573430.1	-0.801227	-0.791685	False	False
MSTRG.37591.1	-2.469422	-2.261773	False	False
rna-ELECO.r07.7AG0573440.1	-2.694305	-2.626220	False	False
MSTRG.37589.1	-0.815432	-0.806018	False	False
rna-ELECO.r07.7AG0573460.1	0.832409	0.835465	False	False
rna-ELECO.r07.7AG0573570.1	-0.461011	-0.454814	False	False
rna-ELECO.r07.7AG0573580.1	0.320826	0.323114	False	False
MSTRG.37598.1	-1.640688	-1.619319	False	False
MSTRG.37600.2	-0.068863	-0.105308	False	False
rna-ELECO.r07.7AG0573670.1	-1.390963	-1.398850	False	False
MSTRG.37601.1	1.513531	1.499721	False	False
rna-ELECO.r07.7AG0573680.1	-1.835642	-1.760349	False	False
MSTRG.37602.1	0.716189	0.674500	False	False
rna-ELECO.r07.7AG0573790.1	7.014172	3.781894	False	False
MSTRG.37606.1	0.172749	0.174297	False	False
MSTRG.37607.1	-0.249318	-0.243199	False	False
MSTRG.37608.1	5.678484	5.585527	True	True
MSTRG.37609.1	-12.766045	-7.658506	False	False
rna-ELECO.r07.7AG0573850.1	0.529821	0.529454	False	False
rna-ELECO.r07.7AG0573860.1	-0.468101	-0.459389	False	False
MSTRG.37613.2	-4.232968	-4.170247	False	False
rna-ELECO.r07.7AG0573870.1	1.182830	1.170828	False	False
MSTRG.37615.1	1.007021	1.001653	False	False
MSTRG.37615.4	-0.753253	-0.745414	False	False
MSTRG.37615.2	-2.409373	-2.332231	False	False
MSTRG.37615.3	-2.429875	-2.369924	False	False
rna-ELECO.r07.7AG0573890.1	-0.094682	-0.097339	False	False
rna-ELECO.r07.7AG0573910.1	-0.547050	-0.536563	False	False
MSTRG.37616.2	3.330349	3.336784	False	False
MSTRG.37617.1	-2.805270	-2.789750	False	False
rna-ELECO.r07.7AG0573920.1	-15.072902	-11.965193	False	False
MSTRG.37617.3	-4.437117	-4.319893	False	False
MSTRG.37618.2	-1.128010	-1.116735	False	False
MSTRG.37620.2	10.432417	6.984802	True	True
MSTRG.37618.1	-0.318382	-0.310065	False	False
MSTRG.37619.1	-1.893581	-1.685507	False	False
MSTRG.37620.1	-0.441059	-0.441173	False	False
rna-ELECO.r07.7AG0573970.1	-0.264145	-0.262780	False	False
MSTRG.37624.1	-2.355345	-2.300074	False	False
MSTRG.37624.3	-0.778834	-0.771127	False	False
MSTRG.37624.2	-0.987085	-0.976831	False	False
MSTRG.37624.4	-3.406392	-3.361096	False	False
rna-ELECO.r07.7AG0573980.1	-0.391915	-0.556464	False	False
MSTRG.37625.1	-2.680086	-2.665511	False	False
rna-ELECO.r07.7AG0574000.1	0.518128	0.577837	False	False
MSTRG.37627.1	-0.586884	-0.536059	False	False
MSTRG.37630.1	1.166662	1.135993	False	False
rna-ELECO.r07.7AG0574130.1	0.087284	0.103076	False	False
rna-ELECO.r07.7AG0574140.1	1.879995	1.861663	False	False
rna-ELECO.r07.7AG0574150.1	-0.891279	-0.858952	False	False
rna-ELECO.r07.7AG0574110.1	1.401671	1.407084	False	False
rna-ELECO.r07.7AG0574170.1	-1.050576	-1.041463	False	False
rna-ELECO.r07.7AG0574090.1	-0.761150	-0.752591	False	False
rna-ELECO.r07.7AG0574190.1	-5.809239	-5.612346	False	False
MSTRG.37633.1	-3.398780	-3.389675	False	False
rna-ELECO.r07.7AG0574180.1	-1.409492	-1.402567	False	False
MSTRG.37633.3	-2.290430	-2.274591	False	False
rna-ELECO.r07.7AG0574210.1	1.380621	1.393815	False	False
MSTRG.37639.2	1.635806	1.617585	False	False
rna-ELECO.r07.7AG0574240.1	0.908902	0.907475	False	False
MSTRG.37640.1	7.386646	3.327037	True	False
MSTRG.37641.1	-2.271083	-2.242263	False	False
MSTRG.37641.2	-11.758191	-7.656766	False	False
rna-ELECO.r07.7AG0574250.1	1.467887	1.472064	False	False
MSTRG.37637.1	-26.300558	-23.384098	False	False
MSTRG.37637.2	-3.316853	-3.305396	False	False
rna-ELECO.r07.7AG0574220.1	-3.728164	-3.701502	False	False
MSTRG.37637.4	-1.784016	-1.745773	False	False
rna-ELECO.r07.7AG0574270.1	0.136326	0.144059	False	False
rna-ELECO.r07.7AG0574300.1	-0.263341	-0.271777	False	False
rna-ELECO.r07.7AG0574320.1	1.034642	1.011089	False	False
rna-ELECO.r07.7AG0574330.1	9.111581	6.226798	False	False
MSTRG.37648.1	-0.490289	-0.484924	False	False
MSTRG.37650.1	2.060051	1.939474	False	False
rna-ELECO.r07.7AG0574450.1	-0.189447	-0.218655	False	False
MSTRG.37652.1	-2.874801	-2.434687	False	False
MSTRG.37654.1	-2.092560	-2.044145	False	False
MSTRG.37653.1	0.740444	0.743714	False	False
rna-ELECO.r07.7AG0574500.1	-0.780408	-0.937071	False	False
rna-ELECO.r07.7AG0574480.1	-0.150834	-0.138957	False	False
rna-ELECO.r07.7AG0574540.1	-0.752997	-0.740806	False	False
rna-ELECO.r07.7AG0574550.1	-0.060770	-0.048154	False	False
rna-ELECO.r07.7AG0574560.1	1.673996	1.679189	False	False
MSTRG.37660.1	-2.547618	-2.512347	False	False
MSTRG.37660.3	1.735348	1.738992	False	False
rna-ELECO.r07.7AG0574580.1	0.664116	0.674872	False	False
MSTRG.37661.2	-0.299729	-0.291671	False	False
rna-ELECO.r07.7AG0574590.1	-1.084903	-1.075503	False	False
rna-ELECO.r07.7AG0574610.1	-1.585753	-1.566513	False	False
rna-ELECO.r07.7AG0574620.1	0.248072	0.256920	False	False
MSTRG.37666.2	10.198674	8.103740	True	True
MSTRG.37666.4	-4.626447	-4.456329	False	False
MSTRG.37665.1	1.772902	1.752860	False	False
MSTRG.37666.1	1.159260	1.168502	False	False
MSTRG.37666.3	-0.371301	-0.366858	False	False
MSTRG.37664.4	2.119218	2.104956	False	False
MSTRG.37664.5	8.785515	7.057775	True	True
MSTRG.37664.6	-0.851687	-0.840397	False	False
MSTRG.37664.1	-0.239973	-0.234774	False	False
MSTRG.37664.2	-0.248010	-0.238218	False	False
MSTRG.37664.3	-0.234144	-0.224809	False	False
rna-ELECO.r07.7AG0574700.1	-22.892639	-6.017260	False	False
MSTRG.37667.1	2.410745	2.229483	False	False
MSTRG.37667.3	0.593847	0.544126	False	False
MSTRG.37667.4	-1.369898	-1.270359	False	False
MSTRG.37668.1	0.721390	0.731028	False	False
rna-ELECO.r07.7AG0574710.1	1.288501	1.281648	False	False
rna-ELECO.r07.7AG0574720.1	0.418671	0.424865	False	False
rna-ELECO.r07.7AG0574730.1	7.578787	4.065901	False	False
MSTRG.37670.1	0.706169	0.701453	False	False
MSTRG.37670.3	-1.481418	-1.429171	False	False
MSTRG.37671.1	-1.717825	-1.711705	False	False
rna-ELECO.r07.7AG0574740.1	-2.229824	-2.176062	False	False
rna-ELECO.r07.7AG0574750.1	-2.056050	-1.955613	False	False
rna-ELECO.r07.7AG0574780.1	-1.163771	-1.123988	False	False
MSTRG.37675.2	-0.535909	-0.536362	False	False
MSTRG.37673.1	-0.435154	-0.428064	False	False
MSTRG.37673.2	-3.899641	-3.861588	False	False
MSTRG.37673.3	-4.597558	-4.544620	False	False
rna-ELECO.r07.7AG0574770.1	-1.469599	-1.461783	False	False
MSTRG.37676.1	0.839619	0.843358	False	False
rna-ELECO.r07.7AG0574790.1	-3.872441	-3.805931	False	False
rna-ELECO.r07.7AG0574800.1	0.043732	0.050649	False	False
MSTRG.37678.1	-5.032087	-4.790195	False	False
MSTRG.37679.2	1.618991	1.632288	False	False
MSTRG.37679.3	-1.932198	-1.888982	False	False
MSTRG.37679.1	0.817926	0.806814	False	False
MSTRG.37680.1	1.168811	1.175943	False	False
MSTRG.37680.2	3.613552	3.585233	False	False
rna-ELECO.r07.7AG0574830.1	-1.049692	-1.039337	False	False
MSTRG.37681.2	-24.378811	-5.953358	False	False
rna-ELECO.r07.7AG0574840.1	-0.080585	-0.070717	False	False
rna-ELECO.r07.7AG0574880.1	0.465891	0.474898	False	False
MSTRG.37684.1	1.881324	1.869111	False	False
rna-ELECO.r07.7AG0574900.1	-3.435819	-3.257542	False	False
MSTRG.37683.1	-5.136098	-4.369444	False	False
